# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -4407 3 2918 53 30805883 5 /openedx/staticfiles/js/capa/drag_and_drop/state.js
DUPTYPE_FIRST_OCCURRENCE 3203 2 2919 53 3810457 5 /openedx/staticfiles/studio/templates/video-transcripts.dc9bfff68f1a.underscore
DUPTYPE_WITHIN_SAME_TREE -3203 2 2919 53 3803409 5 /openedx/staticfiles/studio/templates/video-transcripts.underscore
DUPTYPE_FIRST_OCCURRENCE 14951 7 2919 53 2496224 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/Path.81b4113d8716.js
DUPTYPE_WITHIN_SAME_TREE -14951 8 2919 53 3802114 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/ui/Path.js
DUPTYPE_WITHIN_SAME_TREE -14951 7 2919 53 2491649 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/Path.js
DUPTYPE_WITHIN_SAME_TREE -14951 8 2919 53 3808118 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/ui/Path.81b4113d8716.js
DUPTYPE_FIRST_OCCURRENCE 5287 3 2919 53 2629420 5 /openedx/staticfiles/paragon/src/Table/Table.stories.f20365d55d27.jsx
DUPTYPE_WITHIN_SAME_TREE -5287 3 2919 53 2622198 5 /openedx/staticfiles/paragon/src/Table/Table.stories.jsx
DUPTYPE_FIRST_OCCURRENCE 395 1 2927 53 2629707 5 /openedx/staticfiles/edx-proctoring/README.8eac3e8d9521.rst
DUPTYPE_WITHIN_SAME_TREE -395 1 2927 53 2621987 5 /openedx/staticfiles/edx-proctoring/README.rst
DUPTYPE_FIRST_OCCURRENCE 4189 3 2928 53 2497125 5 /openedx/staticfiles/edx-ui-toolkit/js/utils/global-loader.87872acbadec.js
DUPTYPE_WITHIN_SAME_TREE -4189 3 2928 53 2494317 5 /openedx/staticfiles/edx-ui-toolkit/js/utils/global-loader.js
DUPTYPE_WITHIN_SAME_TREE -4189 4 2928 53 3802553 5 /openedx/staticfiles/studio/edx-ui-toolkit/js/utils/global-loader.js
DUPTYPE_WITHIN_SAME_TREE -4189 4 2928 53 3809337 5 /openedx/staticfiles/studio/edx-ui-toolkit/js/utils/global-loader.87872acbadec.js
DUPTYPE_FIRST_OCCURRENCE 330 1 2929 53 2491987 5 /openedx/staticfiles/css/tinymce-studio-content-fonts.css
DUPTYPE_WITHIN_SAME_TREE -330 2 2929 53 2103616 5 /openedx/staticfiles/studio/css/tinymce-studio-content-fonts.css
DUPTYPE_FIRST_OCCURRENCE 16115 8 2930 53 2628224 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/utils/constants.js.de896f48b288.html
DUPTYPE_WITHIN_SAME_TREE -16115 8 2930 53 2622386 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/utils/constants.js.html
DUPTYPE_FIRST_OCCURRENCE 16359 8 2930 53 2628300 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/utils/constants.js.b40f661875f4.html
DUPTYPE_WITHIN_SAME_TREE -16359 8 2930 53 2623025 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/utils/constants.js.html
DUPTYPE_FIRST_OCCURRENCE 10417 5 2930 53 2628901 5 /openedx/staticfiles/paragon/coverage/lcov-report/src/utils/constants.js.49a90f4762c0.html
DUPTYPE_WITHIN_SAME_TREE -10417 5 2930 53 2622138 5 /openedx/staticfiles/paragon/coverage/lcov-report/src/utils/constants.js.html
DUPTYPE_FIRST_OCCURRENCE 6141 3 2938 53 3809933 5 /openedx/staticfiles/studio/js/views/partition_group_details.c799350347a4.js
DUPTYPE_WITHIN_SAME_TREE -6141 3 2938 53 3803130 5 /openedx/staticfiles/studio/js/views/partition_group_details.js
DUPTYPE_FIRST_OCCURRENCE 14695 6 2938 53 3807457 5 /openedx/staticfiles/xblock/resources/poll/translations/fr/LC_MESSAGES/textjs.7eeb1f140d53.po
DUPTYPE_WITHIN_SAME_TREE -14695 6 2938 53 3801689 5 /openedx/staticfiles/xblock/resources/poll/translations/fr/LC_MESSAGES/textjs.po
DUPTYPE_WITHIN_SAME_TREE -14695 7 2938 53 3808502 5 /openedx/staticfiles/studio/xblock/resources/poll/translations/fr/LC_MESSAGES/textjs.7eeb1f140d53.po
DUPTYPE_WITHIN_SAME_TREE -14695 7 2938 53 3805218 5 /openedx/staticfiles/studio/xblock/resources/poll/translations/fr/LC_MESSAGES/textjs.po
DUPTYPE_FIRST_OCCURRENCE 4193 3 2940 53 2497126 5 /openedx/staticfiles/edx-ui-toolkit/js/utils/string-utils.3a43126315ac.js
DUPTYPE_WITHIN_SAME_TREE -4193 4 2940 53 3802554 5 /openedx/staticfiles/studio/edx-ui-toolkit/js/utils/string-utils.js
DUPTYPE_WITHIN_SAME_TREE -4193 4 2940 53 3809338 5 /openedx/staticfiles/studio/edx-ui-toolkit/js/utils/string-utils.3a43126315ac.js
DUPTYPE_WITHIN_SAME_TREE -4193 3 2940 53 2494318 5 /openedx/staticfiles/edx-ui-toolkit/js/utils/string-utils.js
DUPTYPE_FIRST_OCCURRENCE 3615 2 2940 53 2629568 5 /openedx/staticfiles/templates/oauth2_provider/authorize.268198a33c87.html
DUPTYPE_WITHIN_SAME_TREE -3615 2 2940 53 2621548 5 /openedx/staticfiles/templates/oauth2_provider/authorize.html
DUPTYPE_FIRST_OCCURRENCE 6765 4 2944 53 2497010 5 /openedx/staticfiles/common/js/components/views/paging_header.344747dc6f8e.js
DUPTYPE_WITHIN_SAME_TREE -6765 4 2944 53 2494382 5 /openedx/staticfiles/common/js/components/views/paging_header.js
DUPTYPE_WITHIN_SAME_TREE -6765 5 2944 53 3809118 5 /openedx/staticfiles/studio/common/js/components/views/paging_header.344747dc6f8e.js
DUPTYPE_WITHIN_SAME_TREE -6765 5 2944 53 3802618 5 /openedx/staticfiles/studio/common/js/components/views/paging_header.js
DUPTYPE_FIRST_OCCURRENCE 14889 7 2950 53 2496213 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/ColorButton.4470f43e6d66.js
DUPTYPE_WITHIN_SAME_TREE -14889 8 2950 53 3808107 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/ui/ColorButton.4470f43e6d66.js
DUPTYPE_WITHIN_SAME_TREE -14889 8 2950 53 3802103 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/ui/ColorButton.js
DUPTYPE_WITHIN_SAME_TREE -14889 7 2950 53 2491638 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/ColorButton.js
DUPTYPE_FIRST_OCCURRENCE 5019 3 2952 53 2497041 5 /openedx/staticfiles/js/vendor/flot/jquery.colorhelpers.min.aee911748a70.js
DUPTYPE_WITHIN_SAME_TREE -5019 4 2952 53 3802388 5 /openedx/staticfiles/studio/js/vendor/flot/jquery.colorhelpers.min.js
DUPTYPE_WITHIN_SAME_TREE -5019 3 2952 53 2491923 5 /openedx/staticfiles/js/vendor/flot/jquery.colorhelpers.min.js
DUPTYPE_WITHIN_SAME_TREE -5019 4 2952 53 3809258 5 /openedx/staticfiles/studio/js/vendor/flot/jquery.colorhelpers.min.aee911748a70.js
DUPTYPE_FIRST_OCCURRENCE 3457 2 2952 53 2498126 5 /openedx/staticfiles/templates/discussion/_filter_dropdown.e6a1245af75f.html
DUPTYPE_WITHIN_SAME_TREE -3457 2 2952 53 2495908 5 /openedx/staticfiles/templates/discussion/_filter_dropdown.html
DUPTYPE_FIRST_OCCURRENCE 3359 2 2960 53 2497998 5 /openedx/staticfiles/templates/courseware/course_about_sidebar_header.ecbb482e3b44.html
DUPTYPE_WITHIN_SAME_TREE -3359 2 2960 53 2495752 5 /openedx/staticfiles/templates/courseware/course_about_sidebar_header.html
DUPTYPE_FIRST_OCCURRENCE 11541 5 2966 53 2628688 5 /openedx/staticfiles/templates/instructor/edx_ace/addbetatester/email/body.36d38e8d0e00.html
DUPTYPE_WITHIN_SAME_TREE -11541 5 2966 53 2621469 5 /openedx/staticfiles/templates/instructor/edx_ace/addbetatester/email/body.html
DUPTYPE_FIRST_OCCURRENCE 12271 5 2968 53 3807566 5 /openedx/staticfiles/xblock/resources/poll/public/html/poll.5d235b4295f1.html
DUPTYPE_WITHIN_SAME_TREE -12271 5 2968 53 3801668 5 /openedx/staticfiles/xblock/resources/poll/public/html/poll.html
DUPTYPE_WITHIN_SAME_TREE -12271 6 2968 53 3809050 5 /openedx/staticfiles/studio/xblock/resources/poll/public/html/poll.5d235b4295f1.html
DUPTYPE_WITHIN_SAME_TREE -12271 6 2968 53 3805197 5 /openedx/staticfiles/studio/xblock/resources/poll/public/html/poll.html
DUPTYPE_FIRST_OCCURRENCE 5277 3 2968 53 2629484 5 /openedx/staticfiles/paragon/src/StatusAlert/StatusAlert.stories.40d4bf4f519e.jsx
DUPTYPE_WITHIN_SAME_TREE -5277 3 2968 53 2622277 5 /openedx/staticfiles/paragon/src/StatusAlert/StatusAlert.stories.jsx
DUPTYPE_FIRST_OCCURRENCE 10067 5 2971 53 3675703 5 /openedx/staticfiles/js/bower/sinon/test/issues/issues-test.b53cd7ccea75.js
DUPTYPE_WITHIN_SAME_TREE -10067 6 2971 53 3808879 5 /openedx/staticfiles/studio/js/bower/sinon/test/issues/issues-test.b53cd7ccea75.js
DUPTYPE_WITHIN_SAME_TREE -10067 5 2971 53 3675128 5 /openedx/staticfiles/js/bower/sinon/test/issues/issues-test.js
DUPTYPE_WITHIN_SAME_TREE -10067 10 2971 53 3807819 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/sinon/test/issues/issues-test.b53cd7ccea75.js
DUPTYPE_WITHIN_SAME_TREE -10067 6 2971 53 3804080 5 /openedx/staticfiles/studio/js/bower/sinon/test/issues/issues-test.js
DUPTYPE_WITHIN_SAME_TREE -10067 9 2971 53 3807173 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/sinon/test/issues/issues-test.b53cd7ccea75.js
DUPTYPE_WITHIN_SAME_TREE -10067 10 2971 53 3804691 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/sinon/test/issues/issues-test.js
DUPTYPE_WITHIN_SAME_TREE -10067 9 2971 53 3801293 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/sinon/test/issues/issues-test.js
DUPTYPE_FIRST_OCCURRENCE 6355 3 2976 53 2497533 5 /openedx/staticfiles/support/js/views/manage_user.2c21f2154be7.js
DUPTYPE_WITHIN_SAME_TREE -6355 3 2976 53 2495438 5 /openedx/staticfiles/support/js/views/manage_user.js
DUPTYPE_FIRST_OCCURRENCE 12147 5 2977 53 3675787 5 /openedx/staticfiles/xblock/resources/done/static/css/done.79c75fe8b306.css
DUPTYPE_WITHIN_SAME_TREE -12147 6 2977 53 3809043 5 /openedx/staticfiles/studio/xblock/resources/done/static/css/done.79c75fe8b306.css
DUPTYPE_WITHIN_SAME_TREE -12147 6 2977 53 3805152 5 /openedx/staticfiles/studio/xblock/resources/done/static/css/done.css
DUPTYPE_WITHIN_SAME_TREE -12147 5 2977 53 3675442 5 /openedx/staticfiles/xblock/resources/done/static/css/done.css
DUPTYPE_FIRST_OCCURRENCE 8075 4 2992 53 2629209 5 /openedx/staticfiles/studio-frontend/src/data/actions/accessibility.test.06a19818a3b5.js
DUPTYPE_WITHIN_SAME_TREE -8075 4 2992 53 2622809 5 /openedx/staticfiles/studio-frontend/src/data/actions/accessibility.test.js
DUPTYPE_FIRST_OCCURRENCE 7593 4 2992 53 3675852 5 /openedx/staticfiles/instructor/ProblemBrowser/data/actions/problemResponses.265be9ff7eb5.js
DUPTYPE_WITHIN_SAME_TREE -7593 5 2992 53 3804267 5 /openedx/staticfiles/studio/instructor/ProblemBrowser/data/actions/problemResponses.js
DUPTYPE_WITHIN_SAME_TREE -7593 4 2992 53 3675300 5 /openedx/staticfiles/instructor/ProblemBrowser/data/actions/problemResponses.js
DUPTYPE_WITHIN_SAME_TREE -7593 5 2992 53 3809219 5 /openedx/staticfiles/studio/instructor/ProblemBrowser/data/actions/problemResponses.265be9ff7eb5.js
DUPTYPE_FIRST_OCCURRENCE 16345 8 2999 53 2628296 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/TextArea/README.md.6611fc3cc571.html
DUPTYPE_WITHIN_SAME_TREE -16345 8 2999 53 2623020 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/TextArea/README.md.html
DUPTYPE_FIRST_OCCURRENCE 16101 8 2999 53 2628220 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/TextArea/README.md.dd91aff973d3.html
DUPTYPE_WITHIN_SAME_TREE -16101 8 2999 53 2622381 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/TextArea/README.md.html
DUPTYPE_FIRST_OCCURRENCE 7447 4 3001 53 2629140 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/_print.6d202296a320.scss
DUPTYPE_WITHIN_SAME_TREE -7447 4 3001 53 2621864 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/_print.scss
DUPTYPE_FIRST_OCCURRENCE 9745 5 3004 53 2628730 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/attributes/prop.a3b5116692ba.js
DUPTYPE_WITHIN_SAME_TREE -9745 5 3004 53 2621748 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/attributes/prop.js
DUPTYPE_FIRST_OCCURRENCE 7917 4 3008 53 2629241 5 /openedx/staticfiles/studio-frontend/src/components/AssetsDropZone/AssetsDropZone.test.004eb015db67.jsx
DUPTYPE_WITHIN_SAME_TREE -7917 4 3008 53 2622850 5 /openedx/staticfiles/studio-frontend/src/components/AssetsDropZone/AssetsDropZone.test.jsx
DUPTYPE_FIRST_OCCURRENCE 2231 2 3014 53 30808607 5 /openedx/staticfiles/js/vendor/jquery.qubit.9dfa86b383ed.js
DUPTYPE_WITHIN_SAME_TREE -2231 2 3014 53 30807910 5 /openedx/staticfiles/js/vendor/jquery.qubit.js
DUPTYPE_FIRST_OCCURRENCE 12195 5 3021 53 3807595 5 /openedx/staticfiles/xblock/resources/google_drive/templates/html/google_docs_edit.73902f90a020.html
DUPTYPE_WITHIN_SAME_TREE -12195 6 3021 53 3808963 5 /openedx/staticfiles/studio/xblock/resources/google_drive/templates/html/google_docs_edit.73902f90a020.html
DUPTYPE_WITHIN_SAME_TREE -12195 6 3021 53 3804433 5 /openedx/staticfiles/studio/xblock/resources/google_drive/templates/html/google_docs_edit.html
DUPTYPE_WITHIN_SAME_TREE -12195 5 3021 53 3801838 5 /openedx/staticfiles/xblock/resources/google_drive/templates/html/google_docs_edit.html
DUPTYPE_FIRST_OCCURRENCE 9989 5 3028 53 3675746 5 /openedx/staticfiles/js/bower/jquery/src/effects/Tween.40596bc9250c.js
DUPTYPE_WITHIN_SAME_TREE -9989 10 3028 53 3807862 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/effects/Tween.40596bc9250c.js
DUPTYPE_WITHIN_SAME_TREE -9989 6 3028 53 3804189 5 /openedx/staticfiles/studio/js/bower/jquery/src/effects/Tween.js
DUPTYPE_WITHIN_SAME_TREE -9989 5 3028 53 3675237 5 /openedx/staticfiles/js/bower/jquery/src/effects/Tween.js
DUPTYPE_WITHIN_SAME_TREE -9989 9 3028 53 3807216 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/effects/Tween.40596bc9250c.js
DUPTYPE_WITHIN_SAME_TREE -9989 10 3028 53 3804800 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/effects/Tween.js
DUPTYPE_WITHIN_SAME_TREE -9989 9 3028 53 3801402 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/effects/Tween.js
DUPTYPE_WITHIN_SAME_TREE -9989 6 3028 53 3808922 5 /openedx/staticfiles/studio/js/bower/jquery/src/effects/Tween.40596bc9250c.js
DUPTYPE_FIRST_OCCURRENCE 6385 3 3034 53 2497269 5 /openedx/staticfiles/teams/js/views/manage.8691e963d102.js
DUPTYPE_WITHIN_SAME_TREE -6385 3 3034 53 2494723 5 /openedx/staticfiles/teams/js/views/manage.js
DUPTYPE_FIRST_OCCURRENCE 4434 3 3038 53 30808523 5 /openedx/staticfiles/js/capa/jsinput/jsinput_example.3c38a3291a2e.js
DUPTYPE_WITHIN_SAME_TREE -4434 3 3038 53 30805958 5 /openedx/staticfiles/js/capa/jsinput/jsinput_example.js
DUPTYPE_WITHIN_SAME_TREE -4434 4 3038 53 3409953 5 /openedx/staticfiles/studio/js/capa/jsinput/jsinput_example.3c38a3291a2e.js
DUPTYPE_WITHIN_SAME_TREE -4434 4 3038 53 3409833 5 /openedx/staticfiles/studio/js/capa/jsinput/jsinput_example.js
DUPTYPE_FIRST_OCCURRENCE 7779 4 3038 53 2496617 5 /openedx/staticfiles/js/vendor/CodeMirror/addons/yaml.22c3a24a69d7.js
DUPTYPE_WITHIN_SAME_TREE -7779 4 3038 53 2491969 5 /openedx/staticfiles/js/vendor/CodeMirror/addons/yaml.js
DUPTYPE_WITHIN_SAME_TREE -7779 5 3038 53 3802434 5 /openedx/staticfiles/studio/js/vendor/CodeMirror/addons/yaml.js
DUPTYPE_WITHIN_SAME_TREE -7779 5 3038 53 3809086 5 /openedx/staticfiles/studio/js/vendor/CodeMirror/addons/yaml.22c3a24a69d7.js
DUPTYPE_FIRST_OCCURRENCE 5109 3 3043 53 2497479 5 /openedx/staticfiles/js/verify_student/models/verification_model.ef94eaed07c0.js
DUPTYPE_WITHIN_SAME_TREE -5109 3 3043 53 2495276 5 /openedx/staticfiles/js/verify_student/models/verification_model.js
DUPTYPE_FIRST_OCCURRENCE 4101 3 3045 53 2497559 5 /openedx/staticfiles/course_search/js/views/search_item_view.22163b93d6e4.js
DUPTYPE_WITHIN_SAME_TREE -4101 3 3045 53 2495524 5 /openedx/staticfiles/course_search/js/views/search_item_view.js
DUPTYPE_FIRST_OCCURRENCE 2069 2 3057 53 2497812 5 /openedx/staticfiles/js/learner_analytics_dashboard/CircleChart.bf9247d3e409.jsx
DUPTYPE_WITHIN_SAME_TREE -2069 2 3057 53 2495153 5 /openedx/staticfiles/js/learner_analytics_dashboard/CircleChart.jsx
DUPTYPE_FIRST_OCCURRENCE 12465 6 3059 53 2628551 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/docs/decisions/0002-react-i18n.366c4a7c7d4a.rst
DUPTYPE_WITHIN_SAME_TREE -12465 6 3059 53 2622651 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/docs/decisions/0002-react-i18n.rst
DUPTYPE_FIRST_OCCURRENCE 7651 4 3063 53 3675834 5 /openedx/staticfiles/js/bower/jquery/src/queue.d1da21ede59f.js
DUPTYPE_WITHIN_SAME_TREE -7651 5 3063 53 3809201 5 /openedx/staticfiles/studio/js/bower/jquery/src/queue.d1da21ede59f.js
DUPTYPE_WITHIN_SAME_TREE -7651 8 3063 53 3807276 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/queue.d1da21ede59f.js
DUPTYPE_WITHIN_SAME_TREE -7651 4 3063 53 3675173 5 /openedx/staticfiles/js/bower/jquery/src/queue.js
DUPTYPE_WITHIN_SAME_TREE -7651 9 3063 53 3804736 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/queue.js
DUPTYPE_WITHIN_SAME_TREE -7651 5 3063 53 3804125 5 /openedx/staticfiles/studio/js/bower/jquery/src/queue.js
DUPTYPE_WITHIN_SAME_TREE -7651 8 3063 53 3801338 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/queue.js
DUPTYPE_WITHIN_SAME_TREE -7651 9 3063 53 3807971 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/queue.d1da21ede59f.js
DUPTYPE_FIRST_OCCURRENCE 1805 2 3068 53 2497943 5 /openedx/staticfiles/images/bulk_email/VKontakteIcon_gray.b825e5cc6660.png
DUPTYPE_WITHIN_SAME_TREE -1805 2 3068 53 2495617 5 /openedx/staticfiles/images/bulk_email/VKontakteIcon_gray.png
DUPTYPE_FIRST_OCCURRENCE 9789 5 3070 53 2628747 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/css/support.4bbc48b24f4d.js
DUPTYPE_WITHIN_SAME_TREE -9789 5 3070 53 2621779 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/css/support.js
DUPTYPE_FIRST_OCCURRENCE 1959 2 3071 53 30808556 5 /openedx/staticfiles/js/capa/choicetextinput.cee47031b19a.js
DUPTYPE_WITHIN_SAME_TREE -1959 3 3071 53 1976365 5 /openedx/staticfiles/studio/js/capa/choicetextinput.cee47031b19a.js
DUPTYPE_WITHIN_SAME_TREE -1959 3 3071 53 1976189 5 /openedx/staticfiles/studio/js/capa/choicetextinput.js
DUPTYPE_WITHIN_SAME_TREE -1959 2 3071 53 30805812 5 /openedx/staticfiles/js/capa/choicetextinput.js
DUPTYPE_FIRST_OCCURRENCE 1645 2 3072 53 2497887 5 /openedx/staticfiles/discussion/templates/discussion-home.db16eef96950.underscore
DUPTYPE_WITHIN_SAME_TREE -1645 2 3072 53 2495468 5 /openedx/staticfiles/discussion/templates/discussion-home.underscore
DUPTYPE_WITHIN_SAME_TREE -1645 3 3072 53 3804255 5 /openedx/staticfiles/studio/discussion/templates/discussion-home.underscore
DUPTYPE_WITHIN_SAME_TREE -1645 3 3072 53 3810182 5 /openedx/staticfiles/studio/discussion/templates/discussion-home.db16eef96950.underscore
DUPTYPE_FIRST_OCCURRENCE 4145 3 3077 53 2629399 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/package.0dfa2796b5b1.json
DUPTYPE_WITHIN_SAME_TREE -4145 3 3077 53 2621674 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/package.json
DUPTYPE_FIRST_OCCURRENCE 4959 3 3083 53 2497515 5 /openedx/staticfiles/js/student_account/models/user_account_model.4d7e6947af95.js
DUPTYPE_WITHIN_SAME_TREE -4959 3 3083 53 2495361 5 /openedx/staticfiles/js/student_account/models/user_account_model.js
DUPTYPE_FIRST_OCCURRENCE 3059 2 3088 53 3810425 5 /openedx/staticfiles/studio/templates/course-instructor-details.747bf3ec42fe.underscore
DUPTYPE_WITHIN_SAME_TREE -3059 2 3088 53 3803377 5 /openedx/staticfiles/studio/templates/course-instructor-details.underscore
DUPTYPE_FIRST_OCCURRENCE 12951 6 3090 53 2628635 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/InputSelect/InputSelect.stories.3a5cc1d604c0.jsx
DUPTYPE_WITHIN_SAME_TREE -12951 6 3090 53 2623576 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/InputSelect/InputSelect.stories.jsx
DUPTYPE_FIRST_OCCURRENCE 7519 4 3091 53 2629087 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/queue.594e10b2dde3.js
DUPTYPE_WITHIN_SAME_TREE -7519 4 3091 53 2621693 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/queue.js
DUPTYPE_FIRST_OCCURRENCE 5967 3 3093 53 3809923 5 /openedx/staticfiles/studio/js/utils/handle_iframe_binding.de879404e794.js
DUPTYPE_WITHIN_SAME_TREE -5967 3 3093 53 3803119 5 /openedx/staticfiles/studio/js/utils/handle_iframe_binding.js
DUPTYPE_FIRST_OCCURRENCE 3759 2 3096 53 2498173 5 /openedx/staticfiles/templates/verify_student/review_photos_step.f15be83e28f5.underscore
DUPTYPE_WITHIN_SAME_TREE -3759 2 3096 53 2495970 5 /openedx/staticfiles/templates/verify_student/review_photos_step.underscore
DUPTYPE_FIRST_OCCURRENCE 3827 2 3101 53 30808616 5 /openedx/staticfiles/vendor/jsme/index.5e84bbe7bce7.html
DUPTYPE_WITHIN_SAME_TREE -3827 2 3101 53 30807922 5 /openedx/staticfiles/vendor/jsme/index.html
DUPTYPE_WITHIN_SAME_TREE -3827 3 3101 53 31067773 5 /openedx/staticfiles/studio/vendor/jsme/index.html
DUPTYPE_WITHIN_SAME_TREE -3827 3 3101 53 31068013 5 /openedx/staticfiles/studio/vendor/jsme/index.5e84bbe7bce7.html
DUPTYPE_FIRST_OCCURRENCE 3971 3 3105 53 2497146 5 /openedx/staticfiles/common/js/components/ExperimentalCarousel.678e24037b2c.jsx
DUPTYPE_WITHIN_SAME_TREE -3971 4 3105 53 3802606 5 /openedx/staticfiles/studio/common/js/components/ExperimentalCarousel.jsx
DUPTYPE_WITHIN_SAME_TREE -3971 4 3105 53 3809518 5 /openedx/staticfiles/studio/common/js/components/ExperimentalCarousel.678e24037b2c.jsx
DUPTYPE_WITHIN_SAME_TREE -3971 3 3105 53 2494370 5 /openedx/staticfiles/common/js/components/ExperimentalCarousel.jsx
DUPTYPE_FIRST_OCCURRENCE 12587 6 3107 53 2628544 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/ListBox/index.b1baed46407c.jsx
DUPTYPE_WITHIN_SAME_TREE -12587 6 3107 53 2622621 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/ListBox/index.jsx
DUPTYPE_WITHIN_SAME_TREE -12587 6 3107 53 2623615 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/ListBox/index.jsx
DUPTYPE_WITHIN_SAME_TREE -12587 6 3107 53 2628666 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/ListBox/index.b1baed46407c.jsx
DUPTYPE_FIRST_OCCURRENCE 3365 2 3111 53 2498006 5 /openedx/staticfiles/templates/courseware/courses.1a40d7d30b02.html
DUPTYPE_WITHIN_SAME_TREE -3365 2 3111 53 2495760 5 /openedx/staticfiles/templates/courseware/courses.html
DUPTYPE_FIRST_OCCURRENCE 10295 5 3138 53 2496328 5 /openedx/staticfiles/js/vendor/pdfjs/locale/tl/viewer.03bcca91069f.properties
DUPTYPE_WITHIN_SAME_TREE -10295 5 3138 53 2491813 5 /openedx/staticfiles/js/vendor/pdfjs/locale/tl/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10295 6 3138 53 3808609 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/tl/viewer.03bcca91069f.properties
DUPTYPE_WITHIN_SAME_TREE -10295 6 3138 53 3802278 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/tl/viewer.properties
DUPTYPE_FIRST_OCCURRENCE 4991 3 3142 53 2497071 5 /openedx/staticfiles/js/vendor/CodeMirror/accessible.cfc1eb022a79.diff
DUPTYPE_WITHIN_SAME_TREE -4991 3 3142 53 2491954 5 /openedx/staticfiles/js/vendor/CodeMirror/accessible.diff
DUPTYPE_WITHIN_SAME_TREE -4991 4 3142 53 3809288 5 /openedx/staticfiles/studio/js/vendor/CodeMirror/accessible.cfc1eb022a79.diff
DUPTYPE_WITHIN_SAME_TREE -4991 4 3142 53 3802419 5 /openedx/staticfiles/studio/js/vendor/CodeMirror/accessible.diff
DUPTYPE_FIRST_OCCURRENCE 5183 3 3144 53 2629468 5 /openedx/staticfiles/paragon/src/CheckBox/CheckBox.test.ed21bb201dc8.jsx
